
-6.083	-4.618	-2.177	1.241	2.706	2.706	1.729	1.241	2.218	4.659	6.612	7.1	5.636	3.682	2.706	4.171	6.612	8.565	8.077	5.147	0.753	-2.665	-2.665	0.264	2.706	3.682	3.194	1.241	0.753	2.706	6.612	9.542	11.007	10.03	8.077	6.612	6.124	6.124	6.612	7.1	8.077	9.542	11.495	12.472	12.96	12.96	12.472	11.983	11.495	10.03	8.565	7.589	7.1	5.636	4.171	2.218	0.753	0.753	1.241	0.753	0.264	0.264	1.729	4.171	5.636	6.124	4.659	3.194	2.706	4.171	6.124	6.612	5.147	3.194	2.706	3.194	5.636	7.589	9.054	9.054	8.077	7.1	6.612	6.612	8.077	9.542	11.007	11.007	10.03	9.054	8.565	8.565	9.542	10.03	9.542	8.565	8.077	8.077	9.542	11.495	13.936	15.889	16.866	16.866	16.378	16.866	17.843	18.819	19.307	19.307	18.331	17.354	15.889	13.936	11.983	10.518	9.542	9.542	10.518	11.983	13.448	14.425	14.913	14.913	14.425	13.936	13.448	13.448	12.96	11.983	10.518	8.565	6.612	4.659	3.194	1.241	-0.224	-1.2	-1.689	-1.2	-0.224	1.241	3.194	4.659	5.147	3.682	1.241	-1.2	-1.689	-0.224	2.706	4.659	4.171	2.706	1.729	1.729	3.194	4.171	3.682	1.729	-0.224	-0.712	0.264	2.706	4.659	5.636	6.124	6.612	6.612	7.1	7.589	8.077	8.077	7.589	5.636	3.194	0.264	-1.689	-2.177	-1.2	0.753	3.682	6.124	6.612	6.124	5.636	5.636	5.636	6.124	5.636	5.147	4.659	5.636	6.612	7.1	6.124	4.171	2.706	1.729	2.218	3.194	4.171	4.171	4.659	4.659	4.171	3.682	3.194	4.171	5.636	7.1	7.589	6.612	4.659	3.682	3.682	5.636	7.589	9.542	10.03	9.542	9.054	7.589	6.612	5.147	4.171	3.682	4.171	5.147	7.1	8.077	7.589	4.659	2.218	-0.224	-0.224	1.241	3.194	3.682	3.682	3.682	3.682	5.147	6.124	6.612	5.636	3.194	0.753	-0.712	0.264	1.241	1.729	0.264	-1.689	-2.177	-0.224



-7.64	-9.593	-7.151	0.173	8.962	14.333	13.357	7.009	0.173	-1.78	0.661	4.567	6.032	3.591	-0.315	-1.78	1.149	5.544	8.474	7.497	3.591	-0.804	-2.268	-0.804	1.149	2.614	1.149	-0.315	-1.292	0.173	3.591	7.009	9.45	9.939	7.985	5.544	3.591	2.614	3.591	6.521	10.427	13.357	14.333	12.868	10.915	9.45	9.45	9.939	9.939	9.45	8.474	7.985	7.497	6.521	4.079	2.126	0.173	-0.315	-0.315	-0.315	-0.804	-0.315	2.614	7.009	10.915	12.38	10.427	6.521	4.079	5.056	7.985	10.427	8.962	5.056	1.149	0.173	3.591	8.962	13.357	13.845	11.403	7.985	6.032	7.497	10.427	13.357	14.821	13.845	11.892	10.427	10.427	11.403	11.892	11.892	9.939	8.474	7.009	7.009	8.474	10.915	14.333	17.263	18.239	17.751	16.286	14.821	14.333	14.821	15.798	16.774	16.286	15.31	12.868	11.403	11.403	11.403	11.403	10.915	10.427	9.939	10.915	12.38	13.357	12.38	10.427	8.962	9.45	11.892	14.333	13.845	10.915	5.544	1.638	-0.804	-1.78	-1.78	-1.78	-0.804	0.661	2.614	2.614	1.149	0.173	0.173	1.638	3.103	2.614	0.661	-1.292	-1.78	-0.315	2.126	3.103	3.103	2.614	3.591	5.056	5.544	4.567	2.614	1.149	1.149	1.149	2.126	2.126	2.126	3.591	6.521	8.474	8.962	7.497	5.544	4.567	4.567	4.079	4.079	3.103	2.126	2.126	3.103	4.079	4.079	3.103	2.614	3.103	4.079	6.032	7.497	7.497	6.032	4.079	2.614	2.614	4.567	6.032	7.009	5.544	2.614	-0.315	-1.78	-0.804	2.614	5.544	6.032	4.079	1.149	-0.315	1.149	4.567	7.009	7.497	5.544	3.591	2.614	4.079	6.032	7.497	7.497	6.521	6.032	6.032	7.497	7.985	7.497	5.544	3.103	1.149	1.149	2.126	3.103	3.591	3.103	2.126	2.614	4.567	5.544	5.544	3.103	-0.315	-1.78	-0.315	3.103	6.521	7.985	7.497	5.056	2.614	0.661	0.661	1.149	2.126	1.149	-0.315	-1.78	-0.804	2.126


-4.313	-2.848	-0.407	1.058	1.546	0.57	0.081	0.57	1.546	2.523	3.011	2.523	1.546	1.058	2.523	4.476	6.429	6.917	5.452	3.011	0.57	-0.895	-0.407	0.57	2.035	2.035	1.546	1.058	1.546	3.011	5.941	7.894	9.359	9.359	8.382	6.917	5.941	4.964	4.964	4.964	5.941	7.406	8.382	9.359	8.87	8.87	7.894	7.406	6.917	6.917	6.429	5.941	4.964	3.499	2.035	1.058	0.57	1.058	1.058	1.058	0.57	1.058	2.035	3.499	4.476	4.476	3.499	2.523	3.011	4.964	5.941	5.941	4.476	2.523	1.058	1.546	3.499	5.941	7.894	8.382	6.917	5.452	3.988	3.499	4.476	5.941	6.917	6.917	6.429	5.452	5.452	5.452	5.941	5.941	4.964	3.499	3.011	3.499	5.452	8.382	10.824	11.8	11.312	10.335	9.847	10.335	11.312	12.777	13.265	13.265	12.288	11.312	10.335	8.87	7.406	6.429	5.941	5.941	6.917	7.894	9.359	9.847	10.335	10.335	10.335	9.847	9.359	8.87	7.894	7.406	6.917	5.941	4.476	3.011	2.035	1.058	0.57	-0.407	-0.407	-0.895	-0.895	0.081	1.058	2.523	2.523	1.546	0.57	-0.895	-0.895	0.081	1.546	2.523	2.035	0.57	-0.407	0.081	1.058	2.523	2.523	1.546	-0.407	-1.872	-2.36	-1.383	0.57	2.523	3.988	4.964	5.452	5.452	4.964	4.476	3.499	3.011	1.546	0.57	-0.407	-1.872	-2.36	-1.872	-0.407	1.546	3.011	3.011	2.523	2.035	2.035	3.011	3.988	3.499	3.011	2.523	2.035	2.523	3.499	3.011	2.035	0.57	-0.895	-1.872	-1.872	-1.383	-0.895	-0.407	-0.407	-0.407	-0.407	-0.895	-0.407	0.57	1.546	2.523	2.035	1.546	1.058	1.058	2.035	3.499	4.476	4.964	4.964	4.964	4.964	4.476	3.988	3.011	2.035	2.035	3.011	4.964	5.452	4.476	2.523	0.57	0.57	0.57	1.546	1.546	0.57	-0.407	-0.407	0.57	2.035	3.011	3.011	2.035	0.57	-0.895	-1.383	-0.895	-0.407	-0.895	-1.872	-3.337	-2.848	-0.895


-1.2	1.241	2.706	3.682	3.682	3.194	2.218	1.241	0.753	0.264	0.264	0.753	1.729	2.706	4.171	4.659	5.147	4.171	2.706	1.729	0.264	-0.224	-0.224	-0.712	-0.224	-0.712	-0.712	-1.2	-2.177	-1.689	0.264	3.194	7.1	8.565	8.077	5.636	2.706	1.241	1.729	3.682	6.124	7.589	8.565	9.542	9.054	8.077	6.124	4.659	4.659	6.612	10.03	11.007	9.542	4.659	0.264	-2.665	-1.689	0.753	3.682	4.171	3.682	3.682	4.171	6.124	6.612	6.612	5.147	3.682	4.171	5.636	7.589	8.565	7.1	4.171	1.729	1.729	3.682	6.612	9.054	10.518	10.03	8.077	6.124	5.636	7.1	9.542	11.495	11.983	10.518	8.565	8.077	9.054	11.007	11.495	10.03	6.612	4.659	4.659	7.589	11.983	14.425	14.425	11.495	8.565	7.589	9.054	11.495	13.448	13.448	12.96	11.983	11.007	9.054	6.612	4.171	4.171	5.636	8.077	8.565	7.1	5.636	5.636	7.1	9.542	10.03	8.565	6.124	5.147	5.147	5.147	4.171	2.218	-0.224	-2.177	-2.665	-2.177	-1.689	-2.177	-2.665	-2.665	-2.177	-1.689	-2.177	-2.665	-3.153	-2.665	-2.177	-1.2	-1.2	-0.712	-0.712	-1.2	-2.665	-4.13	-4.618	-3.153	0.264	3.682	5.147	3.682	0.753	-2.665	-4.13	-4.13	-2.177	0.264	2.218	4.171	5.636	6.124	6.124	5.147	3.682	2.706	0.753	0.264	-0.224	0.264	1.241	2.706	4.171	4.171	2.706	0.753	-0.224	0.264	2.218	3.682	4.171	2.706	1.241	-0.224	-0.224	0.264	0.753	2.218	3.194	3.682	3.194	1.729	-0.712	-2.665	-3.153	-2.177	-0.224	0.753	1.241	0.264	0.264	1.241	3.194	4.171	3.194	0.753	-0.224	0.264	3.194	5.636	7.1	6.124	4.171	3.194	3.194	4.171	3.682	1.729	-1.2	-2.665	-2.177	-0.224	0.753	0.264	-0.712	-1.689	-0.224	0.753	0.753	-1.2	-3.642	-4.13	-2.177	0.264	1.729	1.729	0.753	0.753	2.218	4.659	5.147	3.682	0.264	-3.642	-6.083	-6.083	-4.13	-0.712



-7.507	-5.066	-0.671	1.77	1.282	-2.136	-4.578	-3.601	0.793	6.165	8.606	7.141	4.211	2.258	3.235	5.676	8.118	8.606	7.629	5.676	4.211	2.747	1.282	-0.183	-2.136	-2.625	-1.16	1.77	4.211	6.165	5.676	5.188	4.7	4.7	5.188	5.676	5.676	5.188	4.7	5.188	5.676	6.165	6.165	5.188	5.188	6.165	7.629	9.583	9.583	7.629	5.188	2.747	1.77	2.747	3.723	4.211	3.723	1.77	-1.16	-3.113	-3.113	-0.671	3.235	6.653	7.141	5.676	2.747	0.793	1.282	3.235	5.676	6.653	5.188	1.77	-1.16	-2.136	-0.671	2.258	5.188	6.653	5.676	3.723	2.258	2.258	4.7	6.653	8.118	9.094	8.606	7.629	7.141	6.165	5.188	3.235	2.747	2.258	3.235	4.211	5.676	7.141	9.094	11.536	12.512	13	12.024	11.536	11.536	12.512	13.489	13.977	13	12.024	11.536	11.047	10.071	7.141	3.235	1.282	2.258	6.165	10.559	12.024	11.047	9.094	8.118	9.094	10.559	10.559	8.606	6.165	5.188	5.188	6.165	6.653	5.188	2.747	-0.671	-3.113	-4.578	-4.578	-3.113	-0.183	2.747	4.211	3.235	1.282	-1.648	-3.601	-3.601	-1.648	1.282	3.723	4.7	3.235	0.305	-2.625	-3.601	-3.601	-2.136	-1.648	-2.625	-4.578	-5.066	-3.601	0.305	4.211	5.676	5.188	3.235	1.77	1.282	2.258	2.747	2.747	1.282	-1.16	-3.113	-5.066	-5.554	-4.578	-1.648	1.77	4.7	5.188	3.723	1.282	0.305	0.793	2.747	3.235	3.235	2.258	2.258	3.235	3.723	3.723	2.258	0.305	-0.671	-0.183	0.793	1.77	1.77	1.77	2.258	3.235	3.235	2.258	0.305	-0.183	1.282	4.7	6.653	6.653	5.188	3.235	3.235	4.211	4.7	4.211	3.723	3.235	4.211	4.7	4.211	3.235	2.258	2.258	4.211	5.676	6.165	4.7	1.77	-0.671	-1.648	-2.625	-2.625	-2.625	-1.648	0.305	2.747	4.211	4.211	2.747	0.793	0.305	0.305	0.305	-0.671	-1.16	-1.16	-1.16	-1.16	-1.648	-2.625	-3.113


-2.319	-0.366	1.587	3.052	3.54	4.517	5.005	4.517	4.028	2.563	1.587	1.099	1.587	2.563	2.563	1.587	-0.366	-2.319	-3.296	-2.808	-1.831	-0.366	0.122	0.61	0.122	-1.343	-2.319	-4.272	-5.249	-5.249	-3.784	-1.343	1.099	2.563	2.075	1.587	0.61	0.122	-0.854	-0.854	-0.854	0.61	3.54	5.981	7.935	6.47	3.54	0.61	-0.854	-0.854	1.587	4.517	5.005	4.028	1.099	-1.343	-1.343	0.61	3.052	4.028	3.052	1.099	-0.366	0.61	2.563	4.028	3.54	2.563	2.075	3.052	4.517	5.981	4.517	2.563	1.099	1.099	2.563	4.028	5.493	5.005	5.981	6.958	7.446	6.958	5.981	5.005	5.493	6.47	6.958	6.47	5.981	6.47	8.423	9.399	9.399	6.958	5.005	4.517	6.958	9.399	9.888	8.423	6.47	5.005	5.493	7.446	7.935	6.958	6.47	5.981	6.958	6.958	5.493	3.54	2.075	2.563	5.493	7.446	7.446	5.005	2.075	1.587	2.563	4.517	4.517	3.052	1.587	1.587	3.54	5.005	4.517	0.61	-4.761	-8.667	-8.667	-6.226	-2.808	-1.343	-1.831	-2.808	-3.296	-3.296	-3.296	-3.784	-4.761	-5.249	-5.249	-4.761	-3.296	-3.296	-2.808	-2.319	-2.319	-1.831	-1.343	-0.366	1.099	2.563	4.028	3.54	1.587	-1.343	-3.784	-4.272	-2.808	-0.854	1.099	2.563	3.54	4.028	4.517	4.517	3.54	2.563	2.075	1.587	2.075	3.052	4.028	5.005	5.493	5.005	2.563	-0.366	-1.831	-0.854	1.587	4.517	5.981	5.005	2.563	-0.366	-1.343	0.122	2.075	3.54	4.028	4.028	3.54	2.075	0.61	-0.366	-0.854	-0.366	1.099	2.563	2.075	1.099	0.122	0.61	2.075	3.54	3.54	2.563	2.075	3.052	5.005	6.47	6.958	5.493	3.54	3.54	3.54	3.052	1.587	-0.854	-3.296	-3.296	-2.319	-1.343	-2.319	-4.761	-6.226	-5.249	-2.319	1.099	3.052	2.075	-0.854	-3.296	-3.296	-2.319	-0.854	0.122	1.099	2.563	4.028	4.028	2.563	0.122	-2.808	-4.272	-4.272	-3.296	-1.343	0.122



-6.775	-4.822	-0.916	0.061	-2.869	-7.751	-11.658	-10.681	-4.822	3.967	9.827	11.78	8.362	3.479	-0.427	-1.404	0.061	2.502	3.967	4.944	3.479	1.526	-1.404	-3.845	-5.798	-5.798	-4.333	-1.892	0.061	1.038	0.549	0.061	0.061	1.526	2.991	3.967	2.991	0.549	-1.892	-1.404	1.526	5.432	6.897	5.92	2.502	0.061	0.061	2.991	5.92	6.409	3.967	-0.916	-4.822	-4.822	-1.892	2.014	3.967	2.502	-1.892	-5.31	-5.31	-0.916	4.456	7.874	5.92	0.061	-4.822	-5.798	-0.916	5.432	9.338	9.827	7.385	4.944	2.502	0.061	-2.869	-3.845	-2.38	1.526	4.944	5.92	3.479	1.038	2.502	7.874	14.709	17.151	12.756	3.479	-5.31	-7.751	-4.333	1.038	3.967	2.014	-0.916	-1.892	2.014	7.385	11.292	12.756	12.756	12.756	13.733	14.221	11.78	7.874	3.967	2.502	4.456	7.385	8.362	7.874	6.409	4.456	3.967	3.967	4.456	4.944	4.944	3.967	2.991	1.526	1.038	2.991	5.92	7.385	5.92	2.014	-1.404	-2.38	-0.916	2.014	3.967	4.456	2.502	-0.916	-3.845	-6.775	-7.263	-5.798	-3.357	-1.404	-0.916	-2.38	-4.333	-4.822	-3.357	0.061	3.967	6.409	6.409	3.967	-1.892	-7.263	-10.681	-10.681	-7.263	-3.845	-2.38	-3.357	-4.822	-4.333	-0.916	2.014	2.502	-1.404	-5.31	-6.775	-2.869	2.991	5.92	3.479	-2.869	-7.751	-8.24	-5.31	-2.869	-2.869	-4.822	-5.31	-2.38	1.526	4.456	4.944	3.967	3.967	3.967	2.991	-0.916	-6.287	-10.681	-9.705	-4.822	0.549	2.502	0.061	-4.333	-6.775	-5.31	0.549	7.874	13.733	14.709	8.362	-1.892	-12.146	-15.564	-10.193	0.061	8.362	10.315	5.432	0.061	-0.427	4.944	11.292	13.245	7.385	-2.869	-10.681	-11.169	-5.798	1.526	5.92	6.409	5.92	5.92	5.92	2.991	-3.845	-12.146	-16.541	-13.123	-4.822	2.502	4.944	2.502	-0.427	0.061	2.991	3.967	0.549	-6.287	-11.658	-10.681	-4.822	2.014	5.92	5.92	2.991	-0.427	-2.869	-4.333	-4.333


-1.648	-0.183	0.793	1.77	1.282	1.282	0.305	0.305	0.305	-0.183	-0.183	-0.183	-0.183	0.305	1.282	2.747	2.747	2.258	0.793	-0.671	-1.16	-1.16	-0.183	0.793	0.793	0.305	-0.671	-1.16	-1.648	-0.671	0.793	2.258	4.211	4.7	4.7	3.723	2.258	1.282	0.305	0.305	1.282	3.235	4.211	4.7	4.7	3.723	2.747	2.258	2.258	3.235	4.211	4.211	3.723	2.258	0.793	0.305	0.305	1.282	2.258	3.235	2.747	2.747	2.258	2.747	2.747	2.258	1.77	1.77	2.747	4.211	4.7	4.7	3.235	2.258	1.282	1.282	2.258	3.235	4.211	5.188	5.188	5.676	4.211	3.235	3.235	3.723	4.7	5.188	5.188	4.7	4.211	4.211	4.7	5.188	4.211	2.747	1.77	1.77	3.723	6.165	7.629	7.141	5.676	3.723	3.235	3.723	5.188	5.676	6.165	6.653	6.653	6.165	5.188	3.723	3.235	3.235	3.723	4.7	4.7	3.723	2.747	2.747	3.723	4.7	4.7	4.211	3.235	2.747	3.723	4.7	4.7	3.235	1.282	0.305	-0.183	0.305	0.793	0.305	0.305	-0.183	-0.183	-0.183	-0.183	0.305	0.305	0.305	0.305	-0.671	-1.16	-1.16	-1.16	-0.671	-0.671	-0.671	-0.671	-0.183	0.793	2.258	2.747	2.258	0.793	-1.16	-2.136	-2.625	-2.136	-0.671	1.282	3.235	4.211	4.7	3.723	2.258	1.282	0.793	0.793	0.793	0.793	0.305	0.305	0.793	1.282	1.282	0.793	-0.183	-0.671	-0.183	0.793	2.747	3.235	2.258	0.793	-0.671	-1.16	-0.671	0.305	0.793	1.282	0.793	-0.183	-1.648	-2.136	-2.136	-1.648	-1.16	-0.671	-0.671	-1.16	-2.136	-2.136	-1.648	-0.671	-0.671	-1.16	-1.648	-1.648	-0.671	1.282	2.258	3.235	2.258	2.258	1.77	1.282	1.282	0.793	-0.183	-0.671	-0.671	-0.183	0.305	0.305	0.305	-0.671	-1.16	-0.671	0.305	0.793	0.793	-0.183	-1.16	-1.16	-1.16	-0.183	0.305	0.793	1.282	1.282	1.282	0.793	0.305	-0.671	-1.648	-2.136	-2.625	-1.648	-0.183



